house_id,Type,Location,Area,Bath(s),Bedroom(s),Price
46768808,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,37000000
46725966,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,70000000
46768719,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,33000000
44985061,House,"Askari, Lahore, Punjab",1 Kanal,5,4,67500000
46718076,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,6,70000000
47387933,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,21000000
45989630,House,"Park Avenue Housing Scheme, Lahore, Punjab",5 Marla,6,4,15200000
47006233,House,"Askari, Lahore, Punjab",15 Marla,6,5,81000000
47078220,House,"Shershah Colony - Raiwind Road, Lahore, Punjab",5 Marla,3,11,15000000
45645667,House,"Shah Jamal, Lahore, Punjab",1 Kanal,6,5,70000000
47032832,House,"Township, Lahore, Punjab",2.1 Kanal,6,6,120000000
47387900,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,29500000
47009492,House,"LDA Avenue, Lahore, Punjab",10 Marla,4,5,35000000
47194384,House,"Bagarian, Lahore, Punjab",1.5 Marla,2,2,4500000
46914099,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,5,5,25000000
47361212,House,"Paragon City, Lahore, Punjab",10 Marla,6,5,47500000
47002756,House,"Bahria Orchard, Lahore, Punjab",10 Marla,5,5,33000000
47387789,House,"Islamabad Colony, Lahore, Punjab",3.5 Marla,3,3,15500000
47387863,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,35000000
46899078,House,"Bahria Orchard, Lahore, Punjab",8 Marla,5,5,29500000
46742966,House,"Bahria Orchard, Lahore, Punjab",10 Marla,5,5,33000000
47105650,House,"Raiwind Road, Lahore, Punjab",5 Marla,6,5,30000000
47374091,House,"Bahria Town, Lahore, Punjab",10 Marla,4,4,48000000
47084359,House,"GT Road, Lahore, Punjab",5 Marla,4,3,11900000
47341716,House,"Gulberg, Lahore, Punjab",1 Kanal,1,1,63600000
47115979,House,"Defence Road, Lahore, Punjab",3 Marla,3,3,8500000
47388201,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,87000000
47388199,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,86000000
46823454,House,"Samanabad, Lahore, Punjab",3 Marla,3,3,13900000
47179050,House,"Park View City, Lahore, Punjab",5 Marla,4,4,17000000
47388198,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,85500000
46799969,House,"Samanabad, Lahore, Punjab",2.5 Marla,3,3,10000000
47007608,Flat,"Gulberg, Lahore, Punjab",2.9 Marla,3,3,21700000
47007704,Flat,"Gulberg, Lahore, Punjab",2.7 Marla,2,2,21100000
46171456,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,6,7,52500000
46714003,House,"PIA Housing Scheme, Lahore, Punjab",10 Marla,6,5,38000000
47035713,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,20000000
47035667,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,65500000
46527663,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,2,2,13500000
46767759,House,"Bahria Town, Lahore, Punjab",13 Marla,6,5,48000000
46767918,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,70000000
47387851,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,31000000
47387853,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,32000000
47387858,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,33000000
47387860,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,34000000
46970733,House,"Multan Road, Lahore, Punjab",3.5 Marla,4,3,10000000
46863075,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,4,12500000
47393039,House,"Military Accounts Housing Society, Lahore, Punjab",8 Marla,4,3,21500000
47393075,House,"Jubilee Town, Lahore, Punjab",5 Marla,6,7,19500000
47363918,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,46500000
47376615,House,"Valencia Housing Society, Lahore, Punjab",11 Marla,6,6,29000000
45026015,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,5,5,24500000
46502414,House,"Bahria Nasheman, Lahore, Punjab",8 Marla,6,5,25000000
47014195,House,"Bankers Co-operative Housing Society, Lahore, Punjab",3 Marla,3,3,15000000
47393190,House,"Jubilee Town, Lahore, Punjab",3 Marla,1,1,10000000
46895933,House,"Samanabad, Lahore, Punjab",3 Marla,3,3,8900000
47388227,House,"DHA Defence, Lahore, Punjab",5 Marla,5,5,26000000
47388225,House,"DHA Defence, Lahore, Punjab",5 Marla,5,5,25000000
47386939,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,297500000
47389092,House,"Jubilee Town, Lahore, Punjab",10 Marla,6,6,35000000
47326586,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,3,17500000
47300734,House,"DHA Defence, Lahore, Punjab",12.5 Marla,6,5,75000000
47388620,House,"DHA 11 Rahbar, Lahore, Punjab",10 Marla,5,4,50000000
47383326,House,"EME Society, Lahore, Punjab",1 Kanal,6,6,85000000
47265234,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,23500000
47383282,House,"EME Society, Lahore, Punjab",1 Kanal,5,5,90000000
47386699,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,297500000
47001649,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,2,3,13000000
47279705,House,"Bedian Road, Lahore, Punjab",3 Marla,4,3,6500000
46840223,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,79000000
47279724,House,"Bedian Road, Lahore, Punjab",3.5 Marla,4,3,6600000
47102386,House,"Park View City, Lahore, Punjab",5 Marla,4,4,14000000
47279743,House,"Bedian Road, Lahore, Punjab",5 Marla,4,3,12500000
47387714,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,30000000
47381724,House,"Paragon City, Lahore, Punjab",6 Marla,4,3,21500000
47382739,Flat,"Askari, Lahore, Punjab",10.5 Marla,3,3,30000000
47229611,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,36500000
46602916,House,"EME Society, Lahore, Punjab",1.6 Kanal,6,6,76000000
47382767,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,187500000
47229538,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,37000000
47041276,House,"Heir, Lahore, Punjab",2.5 Marla,1,1,2700000
47377724,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,5,41000000
47377799,House,"DHA Defence, Lahore, Punjab",10 Marla,4,3,39500000
47377682,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,19000000
41096909,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,5,5,24500000
47317126,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,5,78000000
47191955,House,"DHA Defence, Lahore, Punjab",5 Marla,5,3,21000000
47379076,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,18000000
47380230,House,"Shadab Garden, Lahore, Punjab",3 Marla,3,4,9300000
46898347,House,"Johar Town, Lahore, Punjab",5 Marla,4,4,23500000
47358628,House,"Nawab Town, Lahore, Punjab",3 Marla,4,4,15000000
47175704,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,14000000
47378307,Flat,"Wapda Town, Lahore, Punjab",2 Marla,1,1,7400000
47175060,House,"Chinar Bagh, Lahore, Punjab",1 Kanal,4,3,19000000
47363889,House,"Gulshan-e-Ravi, Lahore, Punjab",10 Marla,5,5,34000000
47182789,House,"Shah Jamal, Lahore, Punjab",5 Marla,6,6,30000000
47193019,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,28000000
47378948,House,"Bahria Town, Lahore, Punjab",10 Marla,5,5,35000000
47370659,House,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",9 Marla,6,4,26000000
47374477,House,"Askari, Lahore, Punjab",10 Marla,4,4,42000000
47374812,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,49000000
47232190,House,"DHA Defence, Lahore, Punjab",8 Marla,5,4,27500000
47355797,House,"Raiwind Road, Lahore, Punjab",7 Marla,6,5,31000000
46977729,House,"Al Jalil Garden, Lahore, Punjab",10 Marla,6,9,26000000
47172947,House,"DHA Defence, Lahore, Punjab",1 Marla,6,5,125000000
47374184,House,"Defence Road, Lahore, Punjab",6 Marla,6,6,29000000
47360760,House,"Paragon City, Lahore, Punjab",10 Marla,6,5,46500000
47308365,House,"DHA Defence, Lahore, Punjab",1 Kanal,4,3,45000000
47377229,House,"Wapda Town, Lahore, Punjab",5 Marla,4,3,23000000
47180985,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,4,3,18000000
46906362,House,"Ferozepur Road, Lahore, Punjab",3.5 Marla,4,3,12500000
47360615,House,"Paragon City, Lahore, Punjab",10 Marla,6,5,33000000
46906416,House,"Ferozepur Road, Lahore, Punjab",3.5 Marla,4,3,11300000
46800320,House,"Al Jalil Garden, Lahore, Punjab",10 Marla,5,6,26500000
47193852,House,"DHA Defence, Lahore, Punjab",1 Kanal,4,3,54500000
47048749,House,"Park View City, Lahore, Punjab",5 Marla,4,4,16500000
47248894,House,"Chungi Amar Sadhu, Lahore, Punjab",5 Marla,6,8,11500000
47193785,House,"State Life Housing Society, Lahore, Punjab",1.1 Kanal,6,5,55300000
47282094,House,"Park View City, Lahore, Punjab",5 Marla,4,4,16000000
47360388,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,3,2,17500000
47205906,House,"Lahore Medical Housing Society, Lahore, Punjab",2.5 Marla,3,3,7500000
47190794,House,"Gulshan-e-Lahore, Lahore, Punjab",10 Marla,6,6,37500000
47361249,House,"Cantt, Lahore, Punjab",1.1 Kanal,6,5,132500000
44348453,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,44500000
47361255,House,"Green City, Lahore, Punjab",14 Marla,5,4,40000000
44438584,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,63000000
47387531,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,28000000
47252424,House,"Green City, Lahore, Punjab",5 Marla,4,4,23000000
47387528,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27800000
47387526,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27500000
47387527,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27600000
47387524,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27400000
47287712,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,98000000
47346839,House,"GT Road, Lahore, Punjab",3.5 Marla,4,3,13900000
47345365,House,"DHA Defence, Lahore, Punjab",1 Kanal,4,3,49000000
47387523,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27200000
47203609,House,"Bahria Orchard, Lahore, Punjab",8 Marla,5,5,11500000
47175534,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,16000000
47338543,House,"Eden, Lahore, Punjab",5 Marla,2,3,8500000
47302586,House,"Green City, Lahore, Punjab",8 Marla,5,5,32000000
47327676,House,"Jubilee Town, Lahore, Punjab",3 Marla,4,4,13800000
47214844,House,"Garden Town, Lahore, Punjab",2.6 Kanal,6,6,220000000
47341468,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,6,30000000
47283764,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,6,27000000
47342039,House,"Johar Town, Lahore, Punjab",7.5 Marla,4,4,23500000
47342479,House,"Askari, Lahore, Punjab",10.7 Marla,4,4,47000000
47342498,House,"Manawala, Lahore, Punjab",3 Marla,5,4,10500000
47216209,House,"Nasheman-e-Iqbal, Lahore, Punjab",6 Marla,6,5,19000000
45534627,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,19000000
47344079,House,"Bahria Town, Lahore, Punjab",1.1 Kanal,6,8,100000000
46867786,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,5,5,29000000
47343035,House,"New Samanabad, Lahore, Punjab",7.5 Marla,6,6,42500000
47343439,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,45000000
45533795,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,18500000
45534433,House,"Bahria Town, Lahore, Punjab",10 Marla,5,5,38000000
47343284,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,28000000
47371791,House,"Paragon City, Lahore, Punjab",2 Kanal,6,6,140000000
47319828,House,"Ghous Garden, Lahore, Punjab",5 Marla,6,5,16000000
45533792,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,20000000
47267698,House,"GT Road, Lahore, Punjab",5 Marla,6,4,15500000
47253862,House,"Harbanspura, Lahore, Punjab",2.7 Marla,4,3,7000000
47324135,House,"UMT Society, Lahore, Punjab",3 Marla,3,3,17000000
47267835,House,"GT Road, Lahore, Punjab",5 Marla,5,4,15000000
45437905,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,49900000
47324065,Flat,"Land Breeze Housing Society, Lahore, Punjab",2.6 Marla,1,1,10200000
45240228,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,58500000
47215807,House,"Shadab Garden, Lahore, Punjab",3 Marla,4,3,12000000
47308244,House,"Bahria Nasheman, Lahore, Punjab",5.8 Marla,6,4,17000000
47262253,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,25500000
47319372,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,55000000
45932307,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,4,3,7000000
47211832,House,"Chinar Bagh, Lahore, Punjab",1 Kanal,3,2,24000000
47176914,House,"Bahria Town, Lahore, Punjab",5 Marla,2,2,14800000
47118141,House,"Defence Road, Lahore, Punjab",3.5 Marla,4,3,11000000
47314724,House,"Waris Road, Lahore, Punjab",12 Marla,5,5,38000000
47268528,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,12500000
45041561,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,1,2,4000000
47227141,House,"Bahria Orchard, Lahore, Punjab",5 Marla,5,3,16000000
46977399,House,"Garden Town, Lahore, Punjab",1.2 Kanal,5,5,90000000
47321367,House,"Central Park Housing Scheme, Lahore, Punjab",1 Kanal,6,6,44000000
47231103,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,82000000
47387668,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,6,65000000
46767400,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,35000000
46596314,House,"Park View City, Lahore, Punjab",5 Marla,4,4,15300000
46767212,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,32000000
47164868,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,22000000
45548683,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,20900000
47162835,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,85000000
46767523,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,39000000
47277896,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,95000000
47314882,House,"Chinar Bagh, Lahore, Punjab",1 Kanal,4,4,27000000
47229298,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,18500000
47231834,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,5,3,14500000
47317314,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,92500000
47387199,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,5,5,57000000
47387198,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,5,5,57000000
47317421,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,32500000
47387208,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,5,5,57000000
47387218,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,5,5,31000000
47387221,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387213,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,5,5,17800000
47291023,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,41000000
47387222,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47308377,House,"GT Road, Lahore, Punjab",5 Marla,5,5,16500000
47387224,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47308570,House,"GT Road, Lahore, Punjab",5 Marla,5,5,16500000
47177543,House,"DHA 11 Rahbar, Lahore, Punjab",8 Marla,5,4,38500000
47267051,House,"Tariq Gardens, Lahore, Punjab",5 Marla,4,3,22000000
47310374,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,41000000
47172179,House,"Bahria Town, Lahore, Punjab",10 Marla,5,5,27000000
47387298,House,"DHA Defence, Lahore, Punjab",1.2 Kanal,6,5,102500000
45900941,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,60000000
47387187,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,5,5,17800000
47387189,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,5,5,31000000
47387295,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,86100000
47387191,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,5,5,57000000
47387196,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,5,5,17800000
47198659,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,125000000
47387197,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,5,5,31000000
47170799,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,23000000
46537257,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,31000000
46683784,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,90000000
47304275,House,"Green City, Lahore, Punjab",8 Marla,4,3,31000000
47303964,Flat,"Bahria Town, Lahore, Punjab",2.3 Marla,1,1,9500000
47237323,House,"Eden, Lahore, Punjab",5 Marla,2,3,8800000
47321806,House,"Iqbal Avenue, Lahore, Punjab",1 Kanal,6,9,62000000
43294574,Flat,"Bahria Orchard, Lahore, Punjab",5 Marla,2,2,4500000
46032861,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,310000000
47263485,House,"Park View City, Lahore, Punjab",5 Marla,4,4,18500000
43290746,House,"Bahria Orchard, Lahore, Punjab",5 Marla,3,3,7290000
47296232,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,33000000
43278548,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,5990000
47082181,House,"Jubilee Town, Lahore, Punjab",3 Marla,3,3,14500000
47299188,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,35000000
47299925,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,115000000
45492385,House,"Township, Lahore, Punjab",1 Kanal,6,5,58000000
46998922,House,"Township, Lahore, Punjab",5 Marla,6,6,20000000
46582805,House,"Township, Lahore, Punjab",5 Marla,4,4,19000000
47301366,House,"Township, Lahore, Punjab",3 Marla,5,4,12500000
43607951,House,"Township, Lahore, Punjab",2.2 Kanal,5,5,120000000
47301926,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,100000000
47301168,House,"Fazaia Housing Scheme, Lahore, Punjab",5 Marla,4,4,15000000
47387245,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387243,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387249,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387239,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387241,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387247,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387253,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47387252,House,"Shahtaj Colony, Lahore, Punjab",5 Marla,3,3,16000000
47232209,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,30000000
47179873,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,5,30000000
47284695,House,"PCSIR Housing Scheme, Lahore, Punjab",1 Kanal,6,5,68500000
47284107,House,"Shershah Colony - Raiwind Road, Lahore, Punjab",3 Marla,4,3,7000000
47234115,House,"Raiwind Road, Lahore, Punjab",10 Marla,6,6,45000000
47285018,House,"Cantt, Lahore, Punjab",1.3 Kanal,6,6,132500000
47285292,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,145000000
47286358,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,45000000
47177030,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,21000000
47387517,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27000000
47268327,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,400000000
46597225,Flat,"Canal Garden, Lahore, Punjab",2.3 Marla,1,1,3200000
46248559,House,"Punjab Govt Employees Society, Lahore, Punjab",2 Kanal,6,7,90000000
47269939,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,28000000
47269134,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,150000000
47269810,House,"Askari, Lahore, Punjab",10 Marla,5,4,44000000
47270896,House,"DHA Defence, Lahore, Punjab",1.1 Kanal,6,5,100000000
47272674,House,"Maryam Town, Lahore, Punjab",3 Marla,3,3,4000000
47267419,House,"Faisal Town, Lahore, Punjab",10 Marla,5,4,39000000
47272866,House,"Bahria Town, Lahore, Punjab",10 Marla,4,4,47000000
47205606,House,"DHA Defence, Lahore, Punjab",2 Kanal,5,5,115000000
44756308,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,74000000
46712947,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,5990000
46279912,House,"Main Canal Bank Road, Lahore, Punjab",5 Marla,4,4,20500000
47118239,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,3,3,10000000
47118240,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,3,3,11000000
47254068,House,"Cantt, Lahore, Punjab",16 Marla,6,5,82500000
47221678,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,24500000
47118237,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,3,3,13000000
47260686,House,"Eden, Lahore, Punjab",3 Marla,2,2,9000000
47259302,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
46495317,House,"Cavalry Ground, Lahore, Punjab",1.5 Kanal,5,5,110000000
47370756,House,"Military Accounts Housing Society, Lahore, Punjab",12 Marla,6,6,47000000
47260711,House,"Al Jalil Garden, Lahore, Punjab",3.7 Marla,4,3,11000000
46767045,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,70000000
47370754,House,"Military Accounts Housing Society, Lahore, Punjab",8 Marla,6,6,27000000
46376315,Flat,"Rewaz Garden, Lahore, Punjab",2.2 Marla,2,2,2500000
45732840,House,"Shadab Garden, Lahore, Punjab",2.5 Marla,3,3,8500000
45583447,House,"Venus Housing Scheme, Lahore, Punjab",5 Marla,4,3,20000000
46887063,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,6,7,45000000
47245781,House,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",5 Marla,5,4,17500000
47245868,House,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",9 Marla,6,5,27500000
46741317,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,79500000
47247619,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,2,2,30000000
45935557,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,6,4,25000000
47370759,House,"Punjab Govt Employees Society, Lahore, Punjab",1 Kanal,6,6,60000000
47246325,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,4,3,14500000
47370755,House,"College Road, Lahore, Punjab",8 Marla,6,6,27000000
47231958,House,"Jubilee Town, Lahore, Punjab",3 Marla,4,4,12400000
47232183,House,"Pak Arab Housing Society, Lahore, Punjab",4 Marla,3,2,9000000
47232519,House,"Ichhra, Lahore, Punjab",14 Marla,3,4,80000000
47232588,House,"Jubilee Town, Lahore, Punjab",5 Marla,6,6,19000000
47233431,House,"Canal Fort II, Lahore, Punjab",2.3 Marla,3,3,7000000
